gene_id	symbol	seq_len	seqname	strand	num_A	num_C	num_G	num_T	num_N	pct_at	pct_gc	num_CG_dinuc	exon_count
ENSG00000009950.15	MLXIPL	4815	chr7	-	937	1584	1396	898	0	0.381100726895119	0.618899273104881	192	14
ENSG00000009954.10	BAZ1B	7053	chr7	-	2028	1550	1814	1661	0	0.523039841202325	0.476960158797675	156	19
ENSG00000010017.12	RANBP9	3347	chr6	-	953	762	767	865	0	0.543172990737974	0.456827009262026	113	14
ENSG00000010030.13	ETV7	2374	chr6	-	665	632	617	460	0	0.473883740522325	0.526116259477675	76	9
ENSG00000010072.15	SPRTN	5906	chr1	+	1670	1221	1275	1740	0	0.577378936674568	0.422621063325432	165	6
ENSG00000010165.19	METTL13	3827	chr1	+	942	876	1030	979	0	0.501959759602822	0.498040240397178	81	9
ENSG00000010219.13	DYRK4	7054	chr12	+	2030	1509	1718	1797	0	0.542529061525376	0.457470938474624	94	23
ENSG00000010244.17	ZNF207;MIR632	15842	chr17	+	4719	2697	3109	5317	0	0.6335058704709	0.3664941295291	147	14
ENSG00000010256.10	UQCRC1	3236	chr3	-	648	905	983	700	0	0.416563658838072	0.583436341161928	130	11
ENSG00000010270.13	STARD3NL	4348	chr7	+	1071	914	1020	1343	0	0.555197792088316	0.444802207911684	60	11
ENSG00000010278.12	CD9	3299	chr12	+	712	834	828	925	0	0.496210973022128	0.503789026977872	100	12
ENSG00000010282.14	HHATL	2891	chr3	-	563	795	871	662	0	0.423728813559322	0.576271186440678	78	13
ENSG00000010292.12	NCAPD2	6487	chr12	+	1594	1677	1689	1527	0	0.481116078310467	0.518883921689533	182	31
ENSG00000010295.19	IFFO1	5203	chr12	-	956	1571	1486	1190	0	0.412454353257736	0.587545646742264	219	12
ENSG00000010310.8	GIPR	4736	chr19	+	954	1307	1392	1083	0	0.430109797297297	0.569890202702703	179	13
ENSG00000010318.20	PHF7	3367	chr3	+	853	819	869	826	0	0.498663498663499	0.501336501336501	81	9
ENSG00000010319.6	SEMA3G	5011	chr3	-	1059	1371	1562	1019	0	0.414687687088406	0.585312312911594	151	17
ENSG00000010322.15	NISCH	9161	chr3	+	1855	2689	2669	1948	0	0.415129352690754	0.584870647309246	343	23
ENSG00000010327.10	STAB1	10588	chr3	+	1904	3326	3248	2110	0	0.379108424631659	0.620891575368341	367	56
ENSG00000010361.13	FUZ	2950	chr19	-	573	845	854	678	0	0.424067796610169	0.575932203389831	109	14
ENSG00000010379.15	SLC6A13	4243	chr12	-	891	1108	1142	1102	0	0.469714824416686	0.530285175583314	100	16
ENSG00000010404.17	IDS	9292	chrX	-	2371	2092	1998	2831	0	0.559836418424451	0.440163581575549	158	17
ENSG00000010438.16	PRSS3	1664	chr9	+	373	466	487	338	0	0.427283653846154	0.572716346153846	53	9
ENSG00000010539.11	ZNF200	7498	chr16	-	2111	1633	1732	2022	0	0.551213656975193	0.448786343024807	157	6
ENSG00000010610.9	CD4	4583	chr12	+	1040	1317	1216	1010	0	0.447305258564259	0.552694741435741	74	14
ENSG00000010626.14	LRRC23	3054	chr12	+	777	769	898	610	0	0.454158480681074	0.545841519318926	87	12
ENSG00000010671.15	BTK	4575	chrX	-	1305	990	1089	1191	0	0.545573770491803	0.454426229508197	63	21
ENSG00000010704.18	HFE	5675	chr6	+	1540	1184	1275	1676	0	0.566696035242291	0.433303964757709	77	5
ENSG00000010803.16	SCMH1	4447	chr1	-	1119	1224	1042	1062	0	0.490442995277715	0.509557004722285	93	21
ENSG00000010810.17	FYN	7411	chr6	-	2048	1612	1802	1949	0	0.539333423289704	0.460666576710295	190	29
ENSG00000010818.8	HIVEP2	9774	chr6	-	2783	2286	2281	2424	0	0.532739922242685	0.467260077757315	177	11
ENSG00000010932.15	FMO1	3602	chr1	+	1051	801	728	1022	0	0.575513603553581	0.424486396446419	30	11
ENSG00000011007.12	ELOA	5391	chr1	+	1467	1279	1372	1273	0	0.508254498237804	0.491745501762196	148	12
ENSG00000011009.10	LYPLA2	2196	chr1	+	348	703	659	486	0	0.379781420765027	0.620218579234973	76	9
ENSG00000011021.21	CLCN6	6938	chr1	+	1516	1918	1779	1725	0	0.467137503603344	0.532862496396656	205	25
ENSG00000011028.13	MRC2	6860	chr17	+	1262	2226	2149	1223	0	0.362244897959184	0.637755102040816	315	31
ENSG00000011052.21	NME1-NME2	1241	chr17	+	311	292	368	270	0	0.468170829975826	0.531829170024174	44	9
ENSG00000011083.8	SLC6A7	4391	chr5	+	821	1339	1320	911	0	0.394443179230244	0.605556820769756	149	16
ENSG00000011105.11	TSPAN9	5714	chr12	+	1070	1605	1693	1346	0	0.422821141057053	0.577178858942947	169	12
ENSG00000011114.14	BTBD7	11333	chr14	-	3368	2321	2478	3166	0	0.576546369010853	0.423453630989147	208	13
ENSG00000011132.11	APBA3	5556	chr19	-	1048	1721	1658	1129	0	0.391828653707703	0.608171346292297	240	6
ENSG00000011143.16	MKS1	4078	chr17	-	919	1015	1114	1030	0	0.477930358018637	0.522069641981363	102	18
ENSG00000011198.7	ABHD5	3172	chr3	+	816	739	748	869	0	0.531210592686003	0.468789407313997	101	12
ENSG00000011201.11	ANOS1	7131	chrX	-	2101	1466	1427	2137	0	0.594306548871126	0.405693451128874	123	15
ENSG00000011243.17	AKAP8L	5081	chr19	-	1000	1527	1554	1000	0	0.393623302499508	0.606376697500492	218	16
ENSG00000011258.15	MBTD1	7201	chr17	-	2228	1303	1504	2166	0	0.610193028746007	0.389806971253992	92	19
ENSG00000011260.13	UTP18	2721	chr17	+	799	500	671	751	0	0.569643513414186	0.430356486585814	72	16
ENSG00000011275.18	RNF216	7619	chr7	-	1900	1968	1972	1779	0	0.48287176794855	0.51712823205145	175	25
ENSG00000011295.15	TTC19	5966	chr17	+	1538	1341	1424	1663	0	0.536540395574925	0.463459604425075	182	9
ENSG00000011304.18	PTBP1;MIR4745	6883	chr19	+	1225	2168	1996	1494	0	0.395031236379486	0.604968763620514	445	9
ENSG00000011332.19	DPF1	4800	chr19	-	846	1380	1540	1034	0	0.391666666666667	0.608333333333333	201	16
ENSG00000011347.9	SYT7	5953	chr11	-	1245	1882	1725	1101	0	0.394087014950445	0.605912985049555	282	15
ENSG00000011376.9	LARS2	5393	chr3	+	1372	1348	1408	1265	0	0.48896717967736	0.51103282032264	96	25
ENSG00000011405.13	PIK3C2A	9204	chr11	-	2984	1712	1768	2740	0	0.621903520208605	0.378096479791395	105	37
ENSG00000011422.11	PLAUR	4457	chr19	-	1199	1119	1228	911	0	0.473412609378506	0.526587390621494	121	10
ENSG00000011426.10	ANLN	6012	chr7	+	1864	1173	1252	1723	0	0.59664005322688	0.40335994677312	107	28
ENSG00000011451.17	WIZ	7965	chr19	-	1562	2520	2331	1552	0	0.390960451977401	0.609039548022599	372	15
ENSG00000011454.16	GPR21;RABGAP1	9162	chr9	+	2633	1873	2006	2650	0	0.576620825147348	0.423379174852652	136	31
ENSG00000011465.16	DCN	12847	chr12	-	4116	2305	2418	4008	0	0.632365532809216	0.367634467190784	93	15
ENSG00000011478.11	QPCTL	2396	chr19	+	466	707	682	541	0	0.420283806343906	0.579716193656094	94	7
ENSG00000011485.14	PPP5C	7059	chr19	+	1470	2010	1955	1624	0	0.438305709023941	0.561694290976059	221	11
ENSG00000011523.13	CEP68	8623	chr2	+	2329	1929	2080	2285	0	0.535080598399629	0.464919401600371	133	7
ENSG00000011566.14	MAP4K3	6067	chr2	-	1846	1097	1197	1927	0	0.621888907202901	0.378111092797099	90	37
ENSG00000011590.13	ZBTB32	2770	chr19	+	610	835	792	533	0	0.412635379061372	0.587364620938628	89	8
ENSG00000011600.11	TYROBP	907	chr19	-	194	313	227	173	0	0.404630650496141	0.595369349503859	29	3
ENSG00000011638.10	TMEM159	2558	chr16	+	543	627	654	734	0	0.499218139171228	0.500781860828773	65	9
ENSG00000012048.20	BRCA1	8922	chr17	-	2862	1784	2088	2188	0	0.566016588208922	0.433983411791078	122	28
ENSG00000012061.15	ERCC1	5576	chr19	-	1080	1643	1478	1375	0	0.440279770444763	0.559720229555237	147	17
ENSG00000012124.15	CD22;MIR5196	6248	chr19	+	1490	1715	1727	1316	0	0.44910371318822	0.55089628681178	153	15
ENSG00000012171.18	SEMA3B;MIR6872	5768	chr3	+	1036	1837	1831	1064	0	0.364077669902913	0.635922330097087	336	12
ENSG00000012174.11	MBTPS2	8927	chrX	+	2590	1748	1711	2878	0	0.612523804189537	0.387476195810463	124	12
ENSG00000012211.12	PRICKLE3	3194	chrX	-	603	1043	946	602	0	0.377269881026925	0.622730118973075	157	9
ENSG00000012223.12	LTF	4247	chr3	-	980	1071	1183	1013	0	0.46927242759595	0.53072757240405	104	24
ENSG00000012232.8	EXTL3	13220	chr8	+	3024	3276	3447	3473	0	0.491452344931921	0.508547655068079	371	18
ENSG00000012504.13	NR1H4	3460	chr12	+	1051	704	684	1021	0	0.598843930635838	0.401156069364162	42	14
ENSG00000012660.13	ELOVL5	3813	chr6	-	1074	799	822	1118	0	0.574875426173617	0.425124573826383	72	13
ENSG00000012779.10	ALOX5	3730	chr10	+	782	1140	1059	749	0	0.410455764075067	0.589544235924933	181	14
ENSG00000012817.15	KDM5D	9463	chrY	-	2428	2053	2244	2738	0	0.545915671562929	0.454084328437071	143	26
ENSG00000012822.15	CALCOCO1	8898	chr12	-	2211	2358	2242	2087	0	0.483029894358283	0.516970105641717	130	14
ENSG00000012963.14	UBR7	3694	chr14	+	970	805	878	1041	0	0.544396318354088	0.455603681645912	85	11
ENSG00000012983.11	MAP4K5	7620	chr14	-	2297	1373	1498	2452	0	0.623228346456693	0.376771653543307	121	36
ENSG00000013016.15	EHD3	4636	chr2	+	1098	1271	1227	1040	0	0.461173425366695	0.538826574633305	117	6
ENSG00000013275.7	PSMC4	2387	chr19	+	590	621	686	490	0	0.45245077503142	0.54754922496858	72	9
ENSG00000013288.8	MAN2B2	8898	chr4	+	1933	2621	2491	1853	0	0.425488873904248	0.574511126095752	306	18
ENSG00000013293.5	SLC7A14	10459	chr3	-	3032	2195	2306	2926	0	0.569652930490487	0.430347069509513	139	9
ENSG00000013297.10	CLDN11;LOC101928583	6032	chr3	+	1582	1340	1459	1651	0	0.535974801061008	0.464025198938992	111	16
ENSG00000013306.15	SLC25A39	3526	chr17	-	613	1084	1097	732	0	0.381452070334657	0.618547929665343	154	8
ENSG00000013364.18	MVP	6141	chr16	+	1337	1687	1835	1282	0	0.42647777234978	0.57352222765022	167	20
ENSG00000013374.15	NUB1	5411	chr7	+	1428	1268	1341	1374	0	0.517834041766771	0.482165958233229	138	18
ENSG00000013375.15	PGM3	7335	chr6	-	2330	1368	1535	2102	0	0.604226312201772	0.395773687798228	79	17
ENSG00000013392.7	RWDD2A	3744	chr6	+	1057	807	788	1092	0	0.573985042735043	0.426014957264957	51	3
ENSG00000013441.15	CLK1	5170	chr2	-	1439	915	1118	1698	0	0.606769825918762	0.393230174081238	124	10
ENSG00000013503.9	POLR3B	4858	chr12	+	1410	1006	1157	1285	0	0.554755043227666	0.445244956772334	116	31
ENSG00000013523.9	ANGEL1	6414	chr14	-	1332	1709	1690	1683	0	0.470065481758653	0.529934518241347	126	14
ENSG00000013561.17	RNF14	4987	chr5	+	1363	998	1212	1414	0	0.556847804291157	0.443152195708843	105	12
ENSG00000013563.13	DNASE1L1	4130	chrX	-	960	1195	1166	809	0	0.428329297820823	0.571670702179177	110	9
ENSG00000013573.16	DDX11	8374	chr12	+	1719	2274	2465	1916	0	0.434081681394793	0.565918318605207	239	29
ENSG00000013583.8	HEBP1	3442	chr12	-	897	813	801	931	0	0.531086577571179	0.46891342242882	67	7
ENSG00000013588.6	GPRC5A;MIR614	8440	chr12	+	1882	2134	2068	2356	0	0.502132701421801	0.497867298578199	179	4
ENSG00000013619.13	MAMLD1	5958	chrX	+	1335	1771	1474	1378	0	0.455354145686472	0.544645854313528	169	11
ENSG00000013725.14	CD6	5958	chr11	+	1325	1753	1716	1164	0	0.417757636790869	0.582242363209131	185	15
ENSG00000013810.18	TACC3	6528	chr4	+	1358	1985	1971	1214	0	0.393995098039216	0.606004901960784	235	16
ENSG00000014123.9	UFL1	4539	chr6	+	1496	812	882	1349	0	0.62679004185944	0.37320995814056	78	20
ENSG00000014138.8	POLA2	5726	chr11	+	1330	1483	1485	1428	0	0.481662591687042	0.518337408312958	141	19
ENSG00000014164.6	ZC3H3	3731	chr8	-	723	1304	1088	616	0	0.358885017421603	0.641114982578397	171	13
ENSG00000014216.15	CAPN1	7553	chr11	+	1453	2249	2326	1525	0	0.394280418376804	0.605719581623196	258	24
ENSG00000014257.15	ACPP	4193	chr3	+	1230	887	938	1138	0	0.564750775101359	0.435249224898641	37	12
ENSG00000014641.17	MDH1	4990	chr2	+	1378	988	1064	1560	0	0.58877755511022	0.41122244488978	81	13
ENSG00000014824.13	SLC30A9	7225	chr4	+	2180	1313	1432	2300	0	0.620069204152249	0.379930795847751	78	20
ENSG00000014914.19	MTMR11	4591	chr1	-	1012	1198	1146	1235	0	0.489435852755391	0.510564147244609	75	13
ENSG00000014919.12	COX15	4177	chr10	-	1096	882	988	1211	0	0.552310270529088	0.447689729470912	50	10
ENSG00000015133.18	CCDC88C	12426	chr14	-	2935	3389	3607	2495	0	0.436986962819894	0.563013037180106	437	35
ENSG00000015153.14	YAF2	10839	chr12	-	3266	1854	2141	3578	0	0.631423563059323	0.368576436940677	103	10
ENSG00000015171.18	ZMYND11	5300	chr10	+	1580	1052	1220	1448	0	0.571320754716981	0.428679245283019	157	20
ENSG00000015285.10	WAS	2381	chrX	+	527	799	630	425	0	0.399832003359933	0.600167996640067	84	14
ENSG00000015413.9	DPEP1	2737	chr16	+	523	823	910	481	0	0.366824990865912	0.633175009134088	100	12
ENSG00000015475.18	BID	4446	chr22	-	1141	1109	1254	942	0	0.4685110211426	0.5314889788574	144	9
ENSG00000015479.17	MATR3	11772	chr5	+	3309	2140	2419	3904	0	0.612725110431532	0.387274889568468	180	14
ENSG00000015520.14	NPC1L1	5252	chr7	-	995	1673	1388	1196	0	0.417174409748667	0.582825590251333	139	20
ENSG00000015532.9	XYLT2	5472	chr17	+	1168	1593	1625	1086	0	0.411915204678363	0.588084795321637	178	12
ENSG00000015568.12	RGPD5;RGPD6	14175	chr2	+	4222	2655	3008	4290	0	0.600493827160494	0.399506172839506	224	27
ENSG00000015592.16	STMN4	3294	chr8	-	853	772	905	764	0	0.490892531876138	0.509107468123862	68	8
ENSG00000015676.17	NUDCD3	10113	chr7	-	2246	2700	2740	2427	0	0.4620785128053	0.5379214871947	191	14
ENSG00000016391.10	CHDH	7758	chr3	-	1990	1993	2080	1695	0	0.474993555039959	0.525006444960041	229	11
ENSG00000016402.13	IL20RA	4730	chr6	-	1297	1054	1092	1287	0	0.54630021141649	0.45369978858351	130	10
ENSG00000016490.15	CLCA1	3340	chr1	+	1041	701	742	856	0	0.567964071856287	0.432035928143713	50	15
ENSG00000016602.9	CLCA4	3447	chr1	+	1173	635	670	969	0	0.621409921671018	0.378590078328982	31	14
ENSG00000016864.17	GLT8D1	3837	chr3	-	974	871	944	1048	0	0.52697419859265	0.47302580140735	119	13
ENSG00000017260.19	ATP2C1	8533	chr3	+	2429	1541	1857	2706	0	0.601781319582796	0.398218680417204	131	34
ENSG00000017427.15	IGF1	8087	chr12	-	2648	1563	1425	2451	0	0.630518115494003	0.369481884505997	49	7
ENSG00000017483.14	SLC38A5	4014	chrX	-	711	1249	1073	981	0	0.42152466367713	0.57847533632287	87	20
ENSG00000017797.11	RALBP1	4979	chr18	+	1334	1171	1286	1188	0	0.506527415143603	0.493472584856397	145	14
ENSG00000018189.12	RUFY3	8070	chr4	+	2452	1590	1771	2257	0	0.583519206939281	0.416480793060719	142	24
ENSG00000018236.14	CNTN1	7492	chr12	+	2312	1382	1534	2264	0	0.610784837159637	0.389215162840363	97	31
ENSG00000018280.16	SLC11A1	8676	chr2	+	1747	2576	2402	1951	0	0.426233287229138	0.573766712770862	284	10
ENSG00000018408.14	WWTR1	8413	chr3	-	2396	1854	1733	2430	0	0.573636039462736	0.426363960537264	162	19
ENSG00000018510.13	AGPS	8745	chr2	+	2587	1519	1727	2912	0	0.628816466552316	0.371183533447684	93	21
ENSG00000018610.13	CXorf56	2580	chrX	-	684	550	646	700	0	0.536434108527132	0.463565891472868	56	7
ENSG00000018625.14	ATP1A2	6298	chr1	+	1536	1694	1665	1403	0	0.466656081295649	0.533343918704351	147	23
ENSG00000018699.11	TTC27	3185	chr2	+	907	635	752	891	0	0.564521193092622	0.435478806907378	62	23
ENSG00000018869.16	ZNF582	3350	chr19	-	1033	677	763	877	0	0.570149253731343	0.429850746268657	52	6
ENSG00000019102.11	VSIG2	1432	chr11	-	286	410	426	310	0	0.416201117318436	0.583798882681564	44	7
ENSG00000019144.17	PHLDB1;MIR6716	21722	chr11	+	4684	5874	5940	5224	0	0.45612742841359	0.54387257158641	418	28
ENSG00000019169.10	MARCO	2079	chr2	+	513	530	652	384	0	0.431457431457431	0.568542568542569	44	18
ENSG00000019485.12	PRDM11	13954	chr11	+	3163	3836	3744	3211	0	0.456786584491902	0.543213415508098	371	12
ENSG00000019505.7	SYT13	5424	chr11	-	1410	1287	1320	1407	0	0.519358407079646	0.480641592920354	97	9
ENSG00000019549.8	SNAI2	2282	chr8	-	672	538	459	613	0	0.563102541630149	0.436897458369851	56	4
ENSG00000019582.14	CD74	3184	chr5	-	687	995	880	622	0	0.411118090452261	0.588881909547739	67	8
ENSG00000019991.15	HGF	8897	chr7	-	2863	1555	1621	2858	0	0.643025739013151	0.356974260986849	69	21
ENSG00000019995.6	ZRANB1	5993	chr10	+	1758	1067	1292	1876	0	0.606374103120307	0.393625896879693	76	9
ENSG00000020129.15	NCDN	4917	chr1	+	911	1577	1433	996	0	0.387838112670327	0.612161887329673	206	9
ENSG00000020181.17	ADGRA2	7061	chr8	+	1350	2322	2111	1278	0	0.372185242883444	0.627814757116556	367	20
ENSG00000020256.19	ZFP64	6997	chr20	-	1697	1965	1831	1504	0	0.457481777904816	0.542518222095184	297	17
ENSG00000020426.10	MNAT1	3865	chr14	+	1240	655	756	1214	0	0.634928848641656	0.365071151358344	25	9
ENSG00000020577.13	SAMD4A	12170	chr14	+	3266	2717	3091	3096	0	0.522760887428102	0.477239112571898	249	22
ENSG00000020633.18	RUNX3	4523	chr1	-	991	1432	1165	935	0	0.425823568428034	0.574176431571966	185	8
ENSG00000020922.12	MRE11	7689	chr11	-	2356	1369	1598	2366	0	0.614124073351541	0.385875926648459	97	22
ENSG00000021300.13	PLEKHB1	4933	chr11	+	1091	1361	1431	1050	0	0.434015811879181	0.565984188120819	133	14
ENSG00000021355.12	SERPINB1	3094	chr6	-	770	744	753	827	0	0.516160310277957	0.483839689722043	100	8
ENSG00000021461.16	CYP3A43	2637	chr7	+	779	553	588	717	0	0.567311338642397	0.432688661357603	28	15
ENSG00000021488.12	SLC7A9	2597	chr19	-	526	696	679	696	0	0.470542934154794	0.529457065845206	94	12
ENSG00000021574.11	SPAST	5213	chr2	+	1561	968	1094	1590	0	0.604450412430462	0.395549587569538	106	17
ENSG00000021645.18	NRXN3	15535	chr14	+	4156	3610	3440	4329	0	0.54618603154168	0.45381396845832	341	37
ENSG00000021762.19	OSBPL5	7466	chr11	-	1434	2439	2236	1357	0	0.373828020358961	0.626171979641039	308	26
ENSG00000021776.10	AQR	13528	chr15	-	4233	2525	2727	4043	0	0.611768184506209	0.388231815493791	131	34
ENSG00000021826.14	CPS1	10444	chr2	+	3074	2022	2288	3060	0	0.587322864802758	0.412677135197242	87	42
ENSG00000022267.16	FHL1	5997	chrX	+	1426	1475	1528	1568	0	0.499249624812406	0.500750375187594	196	21
ENSG00000022277.12	RTFDC1	4063	chr20	+	1102	863	1019	1079	0	0.536795471326606	0.463204528673394	73	11
ENSG00000022355.16	GABRA1	6935	chr5	+	2157	1316	1422	2040	0	0.605191059841384	0.394808940158616	90	18
ENSG00000022556.15	NLRP2	6313	chr19	+	1580	1558	1647	1528	0	0.492317440202756	0.507682559797244	184	20
ENSG00000022567.9	SLC45A4	8608	chr8	-	1759	2454	2470	1925	0	0.427973977695167	0.572026022304833	416	10
ENSG00000022840.15	RNF10	5911	chr12	+	1428	1451	1532	1500	0	0.495347656910844	0.504652343089156	155	23
ENSG00000022976.15	ZNF839	5590	chr14	+	1269	1469	1506	1346	0	0.467799642218247	0.532200357781753	168	12
ENSG00000023041.11	ZDHHC6	3748	chr10	-	1056	758	805	1129	0	0.582977588046958	0.417022411953042	43	14
ENSG00000023171.15	GRAMD1B	13946	chr11	+	3457	3483	3495	3511	0	0.499641474257852	0.500358525742148	292	31
ENSG00000023191.16	RNH1	7374	chr11	-	1314	2235	2264	1561	0	0.389883374016816	0.610116625983184	282	11
ENSG00000023228.13	NDUFS1	12268	chr2	-	3636	2571	2613	3448	0	0.577437235083143	0.422562764916857	157	20
ENSG00000023287.12	RB1CC1	7615	chr8	-	2612	1311	1568	2124	0	0.621930400525279	0.378069599474721	110	26
ENSG00000023318.7	ERP44	4854	chr9	-	1551	830	1058	1415	0	0.611042439225381	0.388957560774619	49	12
ENSG00000023330.14	ALAS1	2536	chr3	+	630	659	655	592	0	0.48186119873817	0.51813880126183	68	12
ENSG00000023445.13	BIRC3	7518	chr11	+	2414	1291	1466	2347	0	0.633280127693535	0.366719872306464	55	12
ENSG00000023516.8	AKAP11	9920	chr13	+	3077	1763	1939	3141	0	0.626814516129032	0.373185483870968	70	13
ENSG00000023572.8	GLRX2	1299	chr1	-	345	271	308	375	0	0.554272517321016	0.445727482678984	42	5
ENSG00000023608.4	SNAPC1	2656	chr14	+	861	448	552	795	0	0.623493975903614	0.376506024096386	53	10
ENSG00000023697.12	DERA	2844	chr12	+	834	566	654	790	0	0.571026722925457	0.428973277074543	70	14
ENSG00000023734.10	STRAP	2211	chr12	+	622	449	486	654	0	0.577114427860697	0.422885572139304	41	11
ENSG00000023839.10	ABCC2	6232	chr10	+	1710	1393	1424	1705	0	0.547978177150193	0.452021822849807	88	32
ENSG00000023892.10	DEF6	2545	chr6	+	601	713	822	409	0	0.396856581532416	0.603143418467583	100	11
ENSG00000023902.13	PLEKHO1	6565	chr1	+	1581	1737	1812	1435	0	0.459405940594059	0.540594059405941	223	9
ENSG00000023909.9	GCLM	5420	chr1	-	1666	1044	1050	1660	0	0.613653136531365	0.386346863468635	105	8
ENSG00000024048.10	UBR2	8840	chr6	+	2543	1733	1970	2594	0	0.581108597285068	0.418891402714932	116	49
ENSG00000024422.11	EHD2	3923	chr19	+	728	1310	1084	801	0	0.389752740249809	0.610247259750191	210	8
ENSG00000024526.16	DEPDC1	5904	chr1	-	1962	987	1080	1875	0	0.64989837398374	0.35010162601626	60	12
ENSG00000024862.17	CCDC28A	1507	chr6	+	417	311	387	392	0	0.536828135368281	0.463171864631719	40	6
ENSG00000025039.14	RRAGD	5072	chr6	-	1382	1066	1122	1502	0	0.568611987381703	0.431388012618297	102	8
ENSG00000025156.12	HSF2	2702	chr6	+	798	520	572	812	0	0.595854922279793	0.404145077720207	53	13
ENSG00000025293.16	PHF20	8383	chr20	+	2347	1752	2014	2270	0	0.550757485387093	0.449242514612907	131	28
ENSG00000025423.11	HSD17B6	2272	chr12	+	566	503	581	622	0	0.522887323943662	0.477112676056338	52	9
ENSG00000025434.18	NR1H3	4533	chr11	+	1022	1170	1369	972	0	0.439885285682771	0.560114714317229	113	11
ENSG00000025708.13	TYMP	3320	chr22	-	643	1067	1087	523	0	0.351204819277108	0.648795180722892	217	6
ENSG00000025770.18	NCAPH2	3159	chr22	+	626	907	992	634	0	0.398860398860399	0.601139601139601	113	20
ENSG00000025772.7	TOMM34	2062	chr20	-	490	564	538	470	0	0.46556741028128	0.53443258971872	53	7
ENSG00000025796.13	SEC63	8587	chr6	-	2577	1490	1782	2738	0	0.618958891347386	0.381041108652614	98	23
ENSG00000025800.13	KPNA6	7480	chr1	+	1851	1805	1757	2067	0	0.52379679144385	0.47620320855615	88	15
ENSG00000026025.14	VIM	5158	chr10	+	1324	1369	1220	1245	0	0.498061264055836	0.501938735944164	220	9
ENSG00000026036.21	RTEL1;RTEL1-TNFRSF6B	8738	chr20	+	1530	2784	2795	1629	0	0.36152437628748	0.63847562371252	388	32
ENSG00000026103.20	FAS	3750	chr10	+	1080	790	853	1027	0	0.561866666666667	0.438133333333333	81	10
ENSG00000026297.15	RNASET2	7643	chr6	-	1791	1750	2171	1931	0	0.486981551746696	0.513018448253304	220	16
ENSG00000026508.16	CD44	10057	chr11	+	2954	2206	2051	2846	0	0.576712737396838	0.423287262603162	110	21
ENSG00000026559.13	KCNG1	5437	chr20	-	1229	1529	1611	1068	0	0.422475629942983	0.577524370057017	266	6
